ranking,objectid,pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,st_teff,st_lum,st_mass,st_rad,st_met,st_logg,st_age,distancia_tierra,indice_habitabilidad,orig_idx
63,3.3532,Kepler-896 b,Kepler-896,1.7328636152629304,0.6988532411397739,0.10121212121212121,0.08728088212126461,0.013405029932822521,0.3432543993048011,0.024536231165192973,0.0015387617302494894,0.14126729908422653,0.16335753545497728,0.1282051282051282,0.11112379611988454,0.13157894736842105,0.11111111111111015,0.05221599592460521,1.9327426303806845,0.3409777556478575,3428
64,3.18721,KMT-2017-BLG-0428L b,KMT-2017-BLG-0428L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.0701669836661147,0.010358432220817402,0.29763197914403644,0.031011261170633606,0.0011519779137972534,0.06132533913733864,0.024292596865033586,0.5288461538461537,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9333122109652576,0.3409115457474377,2187
65,3.5733,Kepler-439 b,Kepler-439,1.7328636152629304,0.700102852638763,0.0806060606060606,0.07073744694795304,0.010493836563573186,0.29871822724310226,0.01840217337389473,0.0012900729657647236,0.09499952089578799,0.08007057067245707,0.09294871794871792,0.0783715193687607,0.02631578947368421,0.06851851851851823,0.3311258278145696,1.933751232042171,0.34086053005383976,3369
66,3.19319,MOA-2022-BLG-249L b,MOA-2022-BLG-249L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.05932818131118641,0.008643310545910818,0.2585270475776667,0.02566996877005502,0.001058214206343911,0.06132533913733864,0.024292596865033586,0.5528846153846153,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9339626591069417,0.34083596698002505,429
67,3.12015,Kepler-150 f,Kepler-150,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.15060230640531935,0.026855194646563635,0.4388442320225939,0.013919277131856728,0.0008572244743332829,0.06844345885863688,0.05476352039085296,0.024038461538461557,0.05536362981318101,0.15789473684210525,0.06594444444444375,0.3642384105960264,1.9340933613888551,0.34082078408256555,695
68,3.18723,KMT-2017-BLG-1003L b,KMT-2017-BLG-1003L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.06446235084773139,0.009455736602445516,0.2780795133608515,0.016582639807995615,0.0008621901803023116,0.06132533913733864,0.024292596865033586,0.5448717948717947,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9344697849997978,0.3407770647739244,5745
69,3.5689,Kepler-1535 b,Kepler-1535,1.7328636152629304,0.7483250399715472,0.10121212121212121,0.08842180868494127,0.013630703837415492,0.3454268955029328,0.06594112125645611,0.006814072146882588,0.06652704201059505,0.055889936893533276,0.06410256410256415,0.0643348293325648,0.0,0.0555555555555559,0.1439123790117167,1.9350359215006574,0.34071133258522746,3108
70,3.19975,Kepler-51 e,Kepler-51,1.7328636152629304,0.5815499668372333,0.020000000000000004,0.06731466725692305,0.009929651802090756,0.28785574625244403,0.01595102048084791,0.0002199439302849401,0.028472478885192942,0.04807627061138631,0.032051282051282076,0.0760320710293947,0.06184210526315789,0.24074074074074003,0.49668874172185423,1.9358647618747857,0.3406151444664704,5410
71,3.5216,Kepler-967 c,Kepler-967,1.7328636152629304,0.6002941393220698,0.10121212121212121,0.15117276968715768,0.026855194646563635,0.4399304801216597,0.0015335144478245608,7.771523890148942e-05,0.1642643012607285,0.2434654271561376,0.1282051282051282,0.11697241696829952,0.039473684210526314,0.11111111111111015,0.1642893530310749,1.9359238020910952,0.3406082948364517,5021
72,3.19192,KMT-2022-BLG-0440L b,KMT-2022-BLG-0440L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.1739913009606909,0.03249704226138793,0.46056919400391044,0.03339253199940298,0.001189190362541642,0.06132533913733864,0.024292596865033586,0.37660256410256404,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9364499237573238,0.34054726828797877,3284
73,3.11871,MOA-2011-BLG-028L b,MOA-2011-BLG-028L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.2846611776373271,0.0654454323319618,0.5152074733869214,0.06466584638520485,0.0014774031560600678,0.06132533913733864,0.024292596865033586,0.20032051282051277,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9386864937630122,0.34028808521166604,826
74,3.2029,KMT-2021-BLG-0736L b,KMT-2021-BLG-0736L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.22019882678959574,0.045134780918594346,0.4888116445796219,0.06352628139575688,0.0014719258380352744,0.06132533913733864,0.024292596865033586,0.3205128205128205,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.938986087181745,0.34025339703425433,2217
75,3.12395,OGLE-2015-BLG-1670L b,OGLE-2015-BLG-1670L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.19509844238870916,0.038138889876212216,0.4746904192917662,0.047782637222285144,0.0013622904665222695,0.06132533913733864,0.024292596865033586,0.36057692307692296,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9392238273481124,0.3402258755170207,5339
76,3.5083,Kepler-937 c,Kepler-937,1.7328636152629304,0.7137204138456954,0.10121212121212121,0.09526736806700124,0.014917045093595432,0.3595481207907885,0.06236292087819881,0.009217027333716637,0.08678630583275156,0.0953280857705096,0.1201923076923076,0.12866965866512947,0.10526315789473684,0.11111111111111098,0.17320427916454398,1.9406317199515455,0.34006298483935204,1011
77,3.3797,Kepler-610 c,Kepler-610,1.7328636152629304,0.7058702903264049,0.10121212121212121,0.1312065548228161,0.0223417165547042,0.41711927004127736,0.03220380340431578,0.0020159332971046344,0.04517268284670034,0.03743638461016489,0.08012820512820519,0.07603207102939465,0.15789473684210525,0.06481481481481494,0.13372389200203766,1.9408024790637226,0.3400432389183699,5499
78,3.11407,OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.06902605710243803,0.010155325706683727,0.29437323484683897,0.10479015393467832,0.0013593250383978042,0.06132533913733864,0.024292596865033586,0.5528846153846153,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.942067681153683,0.33989700726662636,3107
79,3.2487,Kepler-1097 b,Kepler-1097,1.7328636152629304,0.6743095896468085,0.10121212121212121,0.12892470169546277,0.021890368745518255,0.41386052574407983,0.006134057791298243,0.0004662914334089362,0.15522976469138844,0.13721924407952774,0.14423076923076925,0.1228210378167145,0.14473684210526316,0.12037037037037002,0.038206826286296576,1.9421336810582068,0.33988938247031886,3441
80,3.12816,OGLE-2018-BLG-1185L b,OGLE-2018-BLG-1185L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.10439478057641455,0.01669986893987991,0.37692809037584174,0.0226546039880716,0.000998535238515449,0.06132533913733864,0.024292596865033586,0.5048076923076922,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9421730878191594,0.3398848300734185,4296
81,3.3866,Kepler-1545 b,Kepler-1545,1.7328636152629304,0.7302216938964488,0.10121212121212121,0.09697875791251626,0.015232988560025591,0.3638931131870518,0.009712258169555552,0.0006341563494361531,0.15796750304573393,0.09391667232136798,0.1282051282051282,0.11697241696829952,0.07894736842105263,0.12037037037037002,0.016556291390728464,1.942504253431722,0.339846577565263,2404
82,3.1993,OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.1757026908062059,0.03294839007057387,0.46165544210297627,0.07461495481262512,0.0015144389772006846,0.06132533913733864,0.024292596865033586,0.40064102564102555,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9428342757823693,0.3398084656785997,3328
83,3.12792,KMT-2018-BLG-1025L b,KMT-2018-BLG-1025L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.07644207976633632,0.01141684283335844,0.3160981968281555,0.013359166636969337,0.0007803507609647386,0.06132533913733864,0.024292596865033586,0.5528846153846153,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9429852309371165,0.339791035812156,1816
84,3.1136,Kepler-782 b,Kepler-782,1.7328636152629304,0.7290361650384336,0.10121212121212121,0.12607238528627113,0.02121334703173934,0.41060178144688236,0.04856129084777776,0.004642708371974975,0.02436587135367473,0.037304064599307865,0.016025641025641038,0.005848620848414983,0.1842105263157895,0.018518518518518906,0.08278145695364243,1.9430072828440843,0.3397884897633053,4144
85,3.984,Kepler-712 c,Kepler-712,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.21962836350775736,0.045134780918594346,0.4888116445796219,0.009712258169555552,0.000525355014974068,0.17247751632376493,0.1641887765488227,0.1282051282051282,0.12866965866512947,0.039473684210526314,0.12962962962962907,0.16428935303107484,1.943094863595971,0.33977837832184815,4053
86,3.1305,OGLE-2018-BLG-0532L b,OGLE-2018-BLG-0532L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.07815346961185134,0.011798231732120561,0.31935694112535296,0.0007855612069906595,0.000390036871498712,0.06132533913733864,0.024292596865033586,0.5528846153846153,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9435425165471447,0.33972670494089796,3832
87,3.12398,KMT-2017-BLG-0165L b,KMT-2017-BLG-0165L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.31090248860189035,0.07447238851568067,0.5229198348902889,0.0583967361890584,0.001443566442393391,0.06132533913733864,0.024292596865033586,0.19230769230769226,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9440898864319547,0.3396635424103627,1685
88,3.13047,OGLE-2018-BLG-0383L b,OGLE-2018-BLG-0383L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.08043532273920466,0.012186390848020473,0.32587442971974795,0.030735705948102283,0.0011474951978099712,0.06132533913733864,0.024292596865033586,0.5528846153846153,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.944962523813379,0.33956289491423414,4591
89,3.1191,HIP 41378 d,HIP 41378,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.14489767358693603,0.00812426056534698,0.537692809037584,0.057251206052116935,0.003124152603839872,0.14838541880552475,0.13451177308814546,0.1282051282051281,0.15966734916172884,0.13157894736842105,0.13518518518518563,0.040881304126337205,1.9452568276083955,0.33952896420649975,2322
90,3.20418,KMT-2017-BLG-0849L b,KMT-2017-BLG-0849L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.08043532273920466,0.012163823457561175,0.32587442971974795,0.049463159015944246,0.0013774524064815033,0.06132533913733864,0.024292596865033586,0.5528846153846153,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.945348598741965,0.3395183851674216,5809
91,3.12033,MOA-2012-BLG-505L b,MOA-2012-BLG-505L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.08442856571207297,0.012863412561799388,0.3367369107104062,0.010525358801724151,7.293354284947747e-05,0.06132533913733864,0.024292596865033586,0.5528846153846153,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9467708933217713,0.33935451251615356,2608
92,3.7209,Kepler-1052 c,Kepler-1052,1.7328636152629304,0.6191985184093406,0.10121212121212121,0.074160226638983,0.011058021325055616,0.3095807082337605,0.024025059682584785,0.0014921325869085957,0.010950953417381901,0.015895365406799214,0.050480769230769176,0.08889903689590767,0.2894736842105263,0.10555555555555522,0.4330106979113601,1.9472462243400155,0.33929978151857076,2328
93,3.20419,KMT-2017-BLG-1057L b,KMT-2017-BLG-1057L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.23902411509026064,0.05077662853341864,0.49815337823158795,0.043353312455544094,0.0013176516898525026,0.06132533913733864,0.024292596865033586,0.34455128205128205,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.947281115105469,0.339295764789717,3442
94,3.18466,OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.1665752782967926,0.03073702664475373,0.45405170540951545,0.04426048443635655,0.0013273694566833564,0.06132533913733864,0.024292596865033586,0.44070512820512814,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9479415107449567,0.3392197560077425,5900
95,3.5461,Kepler-1519 b,Kepler-1519,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.34570074879402846,0.08711012717288709,0.5313925700630022,0.044471918986912266,0.004575873266519694,0.03668569394822937,0.11066363574675986,0.048076923076923114,0.05263758763573478,0.09210526315789475,0.055555555555555074,0.0789607743250127,1.949157123454793,0.33907993305848316,2116
96,3.11911,HIP 41378 e,HIP 41378,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.22362160648062568,0.02482412950522689,0.53877905713665,0.040893718608654955,0.001709735255832766,0.14838541880552475,0.13451177308814546,0.1282051282051281,0.15966734916172884,0.13157894736842105,0.13518518518518563,0.040881304126337205,1.9527269958286055,0.3386699824984586,4207
97,3.1158,OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.3833513253953583,0.10177893097143025,0.5386704323267433,0.06352628139575688,0.0014719258380352744,0.06132533913733864,0.024292596865033586,0.048076923076923114,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.05094243504839536,1.9528522281526874,0.3386556192910482,2303
98,3.5704,Kepler-1126 c,Kepler-1126,1.7328636152629304,0.6099065354681398,0.10121212121212121,0.025670847682724887,0.00383645637808052,0.06951987834021287,0.025558574130409347,0.0016475630647115745,0.02737738354345475,0.033677139173508855,0.1650641025641025,0.046204104702478294,0.4671052631578948,0.028703703703704182,0.41709118695873665,1.9533176392644112,0.3386022508060027,3119
99,3.3869,Kepler-1701 b,Kepler-1701,1.7328636152629304,0.682800539575837,0.10121212121212121,0.06970274464059763,0.010313297439898807,0.2954594829459048,0.009201086686947364,0.0004662914334089362,0.17302506399463402,0.11896586822284047,0.10416666666666666,0.09345101850222903,0.039473684210526314,0.08222222222222204,0.42154865002547115,1.9548194462443438,0.3384301539205813,2373
100,3.18731,OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.3302982401843936,0.0814682795580628,0.527807951336085,0.04901503609069116,0.0013735005201543134,0.06132533913733864,0.024292596865033586,0.25641025641025633,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9559921137184073,0.33829589577019475,5280
101,3.1873,OGLE-2018-BLG-0516L b,OGLE-2018-BLG-0516L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.21278280412569744,0.0431037157772576,0.4855529002824244,0.040245359357247365,0.0012819777036677615,0.06132533913733864,0.024292596865033586,0.4246794871794871,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9566066027177411,0.3382255857376461,1047
102,3.5582,Kepler-1085 b,Kepler-1085,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.3548281613034418,0.09072090964637464,0.5331305670215076,0.029647945991274842,0.0016397915408214257,0.06077779146646955,0.026691321164416096,0.0881410256410257,0.08188069187780962,0.10526315789473684,0.06481481481481494,0.15410086602139575,1.9566327681311984,0.3382225925311891,2160
103,3.12171,OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.11124033995847453,0.01805391236743774,0.3888768194655659,0.030735705948102283,0.0011474951978099712,0.06132533913733864,0.024292596865033586,0.5528846153846153,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.958058289104484,0.33805959932680635,2457
104,3.1361,Kepler-421 b,Kepler-421,1.7328636152629304,0.5815499668372333,0.14727272727272728,0.18026639706091255,0.03407675959353873,0.4649141864001737,0.03578200378257309,0.0012434438224238299,0.12867370265423733,0.13503426748999117,0.1650641025641025,0.14212148661648394,0.32894736842105265,0.157407407407407,0.07641365257259292,1.9582769433376783,0.338034612429406,5315
105,3.11765,MOA-2010-BLG-328L b,MOA-2010-BLG-328L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.11352219308582785,0.01850526017662368,0.3932218118618292,0.008985705066068701,2.953066857032693e-06,0.06132533913733864,0.024292596865033586,0.5528846153846153,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9588401146258199,0.33797027255947615,5190
106,3.5823,Kepler-460 c,KIC 5437945,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.25784940339092555,0.05664415005283591,0.5058657397349554,0.06849697866949706,0.009947550579390639,0.10074877143991348,0.21760534708556695,0.13621794871794865,0.1520641420587894,0.07894736842105263,0.12962962962962987,0.18339276617422307,1.9589530486934688,0.33795737328159087,934
107,3.1997,Kepler-1672 b,Kepler-1672,1.7328636152629304,0.7149379840241975,0.10121212121212121,0.11239425140737239,0.018302153662490005,0.3910493156636975,0.08587680907817541,0.005284636245301277,0.09690224905205805,0.06061952907647418,0.1282051282051281,0.05170765692083687,0.32894736842105265,0.010240740740741194,0.0522159959246051,1.9597701511175725,0.3378640735404445,1061
108,3.3849,Kepler-1544 b,Kepler-1544,1.7328636152629304,0.7295007641854936,0.10121212121212121,0.044496135983389806,0.006364004109521802,0.1944384097327829,0.007156400756514617,0.00025956889793097454,0.24420626120761638,0.205604939947072,0.15224358974358967,0.1520641420587894,0.02631578947368421,0.157407407407407,0.2878247580234335,1.9600086627609297,0.33783684912166984,3019
109,3.18534,HD 191939 g,HD 191939,1.7328636152629304,0.5815499668372333,0.0806060606060606,0.15630693922370267,0.028209238074121464,0.44427547251792304,0.011756944099988299,1.5543047780297886e-05,0.11772274923685543,0.06347628418266947,0.15224358974358967,0.0350917250904899,0.19736842105263158,0.12962962962962987,0.41709118695873665,1.9601737598312678,0.3378180070270607,3786
110,3.20081,KMT-2021-BLG-2609L b,KMT-2021-BLG-2609L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.12379053215891779,0.020695445776484668,0.4084292852487507,0.04222589502851153,0.001305143522847896,0.06132533913733864,0.024292596865033586,0.5528846153846153,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.963026320111214,0.3374927833791453,1761
111,3.5612,Kepler-1527 b,Kepler-1527,1.7328636152629304,0.5966093874660762,0.10121212121212121,0.2150646572530507,0.04378073749103651,0.4866391483814902,0.09967843910859646,0.01058947845271694,0.12210313060380819,0.1636086041935265,0.1682692307692307,0.18715586714927931,0.09210526315789475,0.15740740740740783,0.2266938359653591,1.9630862135317453,0.337485961573857,2259
112,3.3008,Kepler-1318 b,Kepler-1318,1.7328636152629304,0.6272088485310656,0.10121212121212121,0.1203677524678878,0.019972140556477995,0.4029980447534216,0.02709208857823391,0.0007895868272391319,0.3230531258127661,0.24764538237090314,0.21634615384615383,0.17545862545244933,0.013157894736842105,0.16666666666666605,0.003820682628629567,1.963601004252323,0.3374273387561787,2541
113,3.19962,MOA-2016-BLG-526L b,MOA-2016-BLG-526L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.16942759470598429,0.03145428242750649,0.45622420160764704,0.03745910597765008,0.0012466982901509092,0.06132533913733864,0.024292596865033586,0.5048076923076922,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.964054601197898,0.33737570137738293,4044
114,3.11326,HD 69830 d,HD 69830,1.7328636152629304,0.5927644290076483,0.32303030303030306,0.19680983223422416,0.03859023768539817,0.47577666739083196,0.02714537970974093,0.0008053859341975371,0.10759311732577717,0.07464205740652778,0.11217948717948717,0.06612041327758582,0.06578947368421052,0.04657314814814793,0.3056546102903719,1.96465893831384,0.33730692832031245,2212
115,3.1883,OGLE-2018-BLG-0298L b,OGLE-2018-BLG-0298L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.37422391288594503,0.09815906959162614,0.5370410601781446,0.051322845973298295,0.001393164497342198,0.06132533913733864,0.024292596865033586,0.2483974358974359,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9661811791784318,0.3371338227818499,2878
116,3.11947,OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,1.7328636152629304,0.5815499668372333,0.10121212121212121,0.31717758470211194,0.07672912756161038,0.5245492070388876,0.04746568369276785,0.0013593250383978042,0.06132533913733864,0.024292596865033586,0.34455128205128205,0.027488517987550417,0.02631578947368421,0.012037037037036919,0.0789607743250127,1.9662275052109426,0.33712855748361936,2667
